other_safegraph_place_id,other_location_name,other_city,other_state,other_top_category,other_sub_category
b0a49b00fdbb4ec08817fdc08bac30e7,,north franklin,CT,Death Care Services,Cemeteries and Crematories
335c7ec2d03f45b9b0c77c48960ac3c8,,norwalk,CT,Personal and Household Goods Repair and Maintenance,Appliance Repair and Maintenance
8a7c0f176b0b30aaa10f699c6eaf4dd1,,north franklin,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
8d3368a13e6848a28252d88d08425a8e,,norwich,CT,Furniture Stores,Furniture Stores
127a83e89b8d4123927158900650cc1e,,enfield,CT,Personal Care Services,Other Personal Care Services
85d0990bf213303c99c306856913b9f3,,sherman,CT,Automotive Repair and Maintenance,"Automotive Body, Paint, and Interior Repair and Maintenance"
6fe48334ab804205ab27bd8f1d25fdb8,,hartford,CT,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages)
a7018678c26c456caad239ae72c82035,,hartford,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
741c866870654eaa9d39afdb3cb42510,,branford,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
576075d8fde7416d85fb4def2ce4b7fc,,glastonbury,CT,Automotive Repair and Maintenance,Motor Vehicle Towing
b792190c2c634339b8ee2ec7d96859c3,,hartford,CT,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores
c63772a0cbef464db582d07a34f2a2f2,,east hartford,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
598d3b88687847faa1f021454f02ee9a,,middletown,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
52b77fca600f4020947a96813006f524,,hamden,CT,Restaurants and Other Eating Places,Full-Service Restaurants
e8629322637c4967ba5d440083cfe269,,north haven,CT,Religious Organizations,Religious Organizations
fc070ce791c14cbfb9d4a2c808d38f00,,north haven,CT,Personal Care Services,"Hair, Nail, and Skin Care Services"
9672b51fd3613e388eb0830394f11a64,,washington depot,CT,"Promoters of Performing Arts, Sports, and Similar Events","Promoters of Performing Arts, Sports, and Similar Events with Facilities"
460e4e95631334f6a3bd2e947af11ca6,,ledyard,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
972109ea26fb3db78cf6a964a8d31fd4,,mystic,CT,"Architectural, Engineering, and Related Services",
26ddbb3ed43231a692dfb2765f765cda,,south windham,CT,Personal and Household Goods Repair and Maintenance,Other Personal and Household Goods Repair and Maintenance
03a695aa44b94824b006923cf9ed01dd,,windsor locks,CT,"Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores
e0edd508edff3019b50f6ae05f53e266,,new britain,CT,Specialty Food Stores,
187b2c6e4042462194f49875844cd93a,,bridgeport,CT,Lessors of Real Estate,Lessors of Miniwarehouses and Self-Storage Units
4687881cc7fb3d8094d47e8457d357fe,,trumbull,CT,Grocery Stores,Convenience Stores
96b8f4a5e6cb391f8b119f84f23b4cbc,,monroe,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
a555db46c3ca42519169866790451f8e,,trumbull,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
020e68d6452f4f6582a8cfbc0174504a,,newtown,CT,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores"
68ed775a645c420098d2d7a50316536b,,new britain,CT,Death Care Services,Cemeteries and Crematories
de8fadfdb1084f63978d8c55edab6b7d,,new britain,CT,Drycleaning and Laundry Services,Drycleaning and Laundry Services (except Coin-Operated)
b8383be715bf42b7b13b1d2593b29713,,glastonbury cent,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
1f0221936b68408599e586a2433b1bc5,,north haven,CT,Religious Organizations,Religious Organizations
1ff656dd94914e49b951c441aa194b9b,,wallingford,CT,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores
3691e10f89ba3dae887f1b84165dfcd3,,simsbury,CT,Other Miscellaneous Manufacturing,
08dc10531a3b44daaef97b1f61cb1001,,hartford,CT,Automobile Dealers,New Car Dealers
82fceba395c84a37bd59cc15f064be5c,,hartford,CT,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores
8f6ff8ea813c3637b6f2f9a904782554,,new haven,CT,Restaurants and Other Eating Places,
7292e156890d339db5d946a6ac573cad,,bloomfield,CT,"Museums, Historical Sites, and Similar Institutions",Historical Sites
a92ba4ad39624072b539dadc87b95f2b,,avon,CT,Other Schools and Instruction,Sports and Recreation Instruction
ba3ca4e1e44740fdb88c272affc9b98a,,avon,CT,Building Material and Supplies Dealers,Paint and Wallpaper Stores
ca7d4606726b3aebb0584338c8d5fc69,,simsbury,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
aa94aa0b55544cdfa82f9ce634348dcb,,north franklin,CT,Automobile Dealers,Used Car Dealers
0e1f3900ecb0389c96f26b51478bb9e6,,stafford springs,CT,Used Merchandise Stores,Used Merchandise Stores
10ff88f90df24a6a89e5d05536967909,,stafford springs,CT,Services to Buildings and Dwellings,Landscaping Services
67c98287dc6f3f7f9f217c27c4c1e262,,stafford springs,CT,Lawn and Garden Equipment and Supplies Stores,"Nursery, Garden Center, and Farm Supply Stores"
15d4b0b3f355405c8f26067a3173349b,,pawcatuck,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
a477dc4ffb96344dbd31e09cce271788,,westerly,RI,Restaurants and Other Eating Places,Full-Service Restaurants
ee91e4a1fe7a46d59d49c1ecb4b12b6f,,westerly,RI,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
f242c158384a497098b0f9ce8d3ff82e,,south kingstown,RI,"Justice, Public Order, and Safety Activities",Fire Protection
4764f322808c38ae949eb8df05720345,,ellington,CT,Building Finishing Contractors,Residential Remodelers
c8dffe72518c4e4e963a18f357a1490a,,branford,CT,Death Care Services,
511e43f6cbcc3936993c0ff315c8b242,,avon,CT,Drugs and Druggists' Sundries Merchant Wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers
2780f642f02635e99b415ae4eabbe5aa,,madison,CT,Services to Buildings and Dwellings,Landscaping Services
75ceb0f3581641dd9b9d0b4338f8fb36,,new haven,CT,Other Miscellaneous Store Retailers,Tobacco Stores
2002041f992f40bdb90e4d2af87fa501,,enfield,CT,Automotive Repair and Maintenance,All Other Automotive Repair and Maintenance
4a54301be2c4353d9ca6cb521504829a,,somers,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
a91541068f444cdda7b97f8ae82e25c7,,somers,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
0c3c5893b8264a419790a036374d9fdf,,wallingford,CT,Postal Service,Postal Service
21bd5aa3a6494f49b8603b6039c69853,,bristol,CT,Postal Service,Postal Service
7a6c1379ecec44a6bd73d2933caa06fd,,meriden,CT,Traveler Accommodation,Hotels (except Casino Hotels) and Motels
99ea7dd7a33b39dbb4ca4627da325208,,bristol,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
9f982da6aa374be1b56f82c386560a99,,bristol,CT,"Museums, Historical Sites, and Similar Institutions",Historical Sites
cd067c628f884b00af06c66a0f2f5b38,,bristol,CT,Other Amusement and Recreation Industries,All Other Amusement and Recreation Industries
d6d97a3e00b04f409a8f2d8e55ba034d,,bristol,CT,Amusement Parks and Arcades,Amusement and Theme Parks
fd40914f754e31208250dc91b846df12,,bristol,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
f50796e63559302db1ef41167df6bc43,,norwalk,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
0f0d807303e84f3bb94af1dcec7f7911,,norwalk,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
51c8a2b3f99f3bdf883feee0739abd05,,norwalk,CT,Grocery Stores,Convenience Stores
0d490f5205573c2dbba4568eeb3b430f,,east windsor,CT,Used Merchandise Stores,Used Merchandise Stores
37da121977e9355eb7d5a6f2f04817ca,,thomaston,CT,Residential Building Construction,Residential Remodelers
bff80fbc39293901a29b1b08e45b7b74,,thomaston,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
a03bd83911dd3c40974c97c7fff9476c,,middlefield,CT,"Other Professional, Scientific, and Technical Services",Veterinary Services
3b7e4343b9d84c82b0921cb241baccbd,,glastonbury,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
9060f5852d1c43dbb921296b496e393b,,glastonbury center,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
228869dcc124369d8d46b5c509be1de5,,new milford,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
19a2a9761cf24fc7bba9c061aae82a11,,milford,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
3534238607624a1798259880d2dcf79b,,milford,CT,Personal Care Services,"Hair, Nail, and Skin Care Services"
7fa19bd04703351799c5e278d5877f0c,,milford,CT,Taxi and Limousine Service,Limousine Service
80939280486932beac332cb99e233d85,,milford,CT,"Machinery, Equipment, and Supplies Merchant Wholesalers",Other Personal and Household Goods Repair and Maintenance
8f06fcbcef2a4d9387d7e18ed9d8e584,,milford,CT,Specialized Freight Trucking,Used Household and Office Goods Moving
a0843e8927dc4b7ca4009edb2abbf3ad,,seymour,CT,Other Schools and Instruction,Automobile Driving Schools
c1213d53c49231a78fbcce5007dd10d0,,oxford,CT,"Other Professional, Scientific, and Technical Services",Photographic Services
c914e0d256b7442781e0f23fff9fdaa7,,southington,CT,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores
99a510878f5139c6ad0f8f37aab6bc31,,guilford,CT,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores
0efb0b2cc37d46159ea85b5f22f9ebaf,,granby,CT,"Museums, Historical Sites, and Similar Institutions",Historical Sites
923813fbe5013609b7edd7721b3b3756,,simsbury,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
6df33b112eb94144a77e0c3f4388223a,,broad brook,CT,Specialty Food Stores,All Other Specialty Food Stores
ae3ecb983a2b4be7b42defc0af0c890e,,naugatuck,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
9973ccf32a6d42dea52addb7e3b33261,,weatogue,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
01f48891516e497d92edb3cc713932db,,middlebury,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
1f12faf92c0e3b8ab2a23b3245a87592,,waterbury,CT,Building Equipment Contractors,"Plumbing, Heating, and Air-Conditioning Contractors"
35d6f89b755b3a4aac2bff251956a765,,middlebury,CT,Automobile Dealers,New Car Dealers
cc80fc241aea402e951d15005f05bcf1,,waterbury,CT,Specialty Food Stores,Fish and Seafood Markets
2c1fbe2bdc5f3192bd4b699bd8ef65bd,,ellington,CT,Other Miscellaneous Manufacturing,
4b243b7b79184a0b94c9f4df9b4ff0a8,,guilford,CT,Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores
0f858473a75d39eaa26eb64e247fff4b,,portland,CT,Services to Buildings and Dwellings,Other Building Finishing Contractors
57c92d817ec24b8db7bbaaa301948b89,,east hampton,CT,Death Care Services,Cemeteries and Crematories
8df4c044da954485aecb9870b7eafd1d,,middletown,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
62f8836c59e73c03ad781192e7e7f3a5,,middletown,CT,Traveler Accommodation,Hotels (except Casino Hotels) and Motels
d600729612fb43338a696e2aceb53019,,east hampton,CT,"Justice, Public Order, and Safety Activities",Fire Protection
439ce231e3a74a1a84d08232927f397f,,agawam,MA,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores
a6da62fa7f3a4e2388ffdba2d7662821,,springfield,MA,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
3e5497061f0848dd8c59e36f1d98b317,,monroe,CT,Other Amusement and Recreation Industries,All Other Amusement and Recreation Industries
568dc89254064185b8e52eeb973c8b0d,,monroe,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
d116bfd5b43c39c4857c6a2f0e9e1cf3,,bridgeport,CT,Other Miscellaneous Manufacturing,
e640834f870c3b4292244603e1f954bb,,trumbull,CT,Warehousing and Storage,General Warehousing and Storage
fc3a913e033f4070a6bf68e5b37020b3,,bridgeport,CT,Religious Organizations,Religious Organizations
a0908e723f70351abde4540150e30b3c,,southbury,CT,Death Care Services,
d1c8fd7b5b164fd0ad03ff20324c0ab7,,meriden,CT,Depository Credit Intermediation,Credit Unions
207667d468133febb3de62693d540d7b,,colchester,CT,Other Miscellaneous Manufacturing,
220931baa43a34d599dfefa577c6720f,,uncasville,CT,Other Miscellaneous Manufacturing,
05ca0dd259f9338a84a4b701afdbfdb8,,somers,CT,Special Food Services,Caterers
04bb35448bd73b3eabc55efc6bc2eed2,,montville,CT,Other Miscellaneous Manufacturing,
23420bdbd61e309a9013170d6be52e28,,branford,CT,Health and Personal Care Stores,Pharmacies and Drug Stores
03317404f3b74693a1ed0414faa05628,,rocky hill,CT,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages)
4bb0059b8bff3e5e835672957b8c52a8,,cromwell,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
b51bc828f8a13e0bb11ae91220fcb441,,stafford springs,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
49696d26867f465fb4bc58e8acb0f939,,new hartford,CT,Postal Service,Postal Service
9c58995fd0df31bebb64c8e245276d54,,sandy hook,CT,Residential Building Construction,Residential Remodelers
6fb87768ceee34b6919adf4d15a26b6c,,springfield,MA,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
c6014c4ff6a142e3a962c92c97fcf97b,,wilbraham,MA,"Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores
cf1977304b7e4f31b5f226996d75dd29,,springfield,MA,Religious Organizations,Religious Organizations
88393f350af739eb9abcf69357724dbb,,southwick,MA,Personal Care Services,"Hair, Nail, and Skin Care Services"
5aa934cc369f350b88cca0dc655e299b,,west haven,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
8e4bcba29cd6484b9721a16f343b129d,,north haven,CT,Building Equipment Contractors,
b011a259348833ba981c606d3edcd566,,west haven,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
dfebbcfa7b683683b57b06beeff7ae44,,wallingford,CT,Other Miscellaneous Manufacturing,
27779390d6373270802ac0757b2bbc09,,wallingford,CT,Other Specialty Trade Contractors,
27432763d3173299963a8df6750c2738,,gales ferry,CT,Services to Buildings and Dwellings,Landscaping Services
bb2fa959f504351ca50a8f30fde013bb,,ledyard,CT,"Museums, Historical Sites, and Similar Institutions",Zoos and Botanical Gardens
007d56f640204da0abc65a9ef7e0799a,,bethel,CT,Building Material and Supplies Dealers,Hardware Stores
0f25a5718dc1466d96e60cb484a1b71a,,bethel,CT,Specialty Food Stores,Meat Markets
27286bccb9d4418da9199f038769df97,,bethel,CT,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores
741d20162b7d4c659b2892a690fc80b7,,bethel,CT,Florists,Florists
a89044dd419b3a2f973ee167a9dcd2e5,,new milford,CT,Residential Building Construction,Residential Remodelers
06007081553c393a84a56acaa3828c30,,north haven,CT,Motion Picture and Video Industries,Motion Picture and Video Production
5cee903cbef84edd96d6b7325c2c9aac,,meriden,CT,Other Miscellaneous Manufacturing,Confectionery and Nut Stores
30a458d663d638c4a1b825c6ff61861f,,canton,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
471a63a7f9234c1fb7698cfe965949f3,,torrington,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
ccf7975f12bf4328b73b641a24777efa,,north branford,CT,Religious Organizations,Religious Organizations
47e2fa9748924aee894fd03f8ca31968,,meriden,CT,Florists,Florists
59ece80bba243ef3ad747e78d7d626b6,,glastonbury,CT,Personal Care Services,"Hair, Nail, and Skin Care Services"
8ed39aaf781b43e093d56c765a6208d9,,rocky hill,CT,Beverage Manufacturing,Breweries
51ff10dc0abb3e78ac566b014324a421,,new haven,CT,Other Miscellaneous Manufacturing,
793d88dd8414450185a661fd45b3d549,,killingworth,CT,Automotive Repair and Maintenance,General Automotive Repair
a39379ff56bc3103bcf7d02db4d11216,,guilford,CT,Legal Services,Offices of Lawyers
c9d971c501c53c35a30f2c0a707498d8,,guilford,CT,Used Merchandise Stores,Used Merchandise Stores
eeb7b997d5cb38528b79b3a5d5fe40cb,,madison,CT,Religious Organizations,Religious Organizations
32bb4d1dd9a64331ac5d3a25459b0b7f,,plainville,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
585de83c12e246e18958951b74e2ed84,,bridgeport,CT,Automotive Equipment Rental and Leasing,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing"
dbb01064abe44f408679f78961246848,,stratford,CT,Beverage Manufacturing,Breweries
b12a05190cba4e8d9d51629bae59f17b,,tolland,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
03611e62bf84377782ab5d6a26e1fd22,,east hampton,CT,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages)
46af45d2f8444204ad3baa2257749835,,marlborough,CT,Restaurants and Other Eating Places,Full-Service Restaurants
870cc0aedbb44f9799bd98291bdd50fe,,glastonbury,CT,Restaurants and Other Eating Places,Full-Service Restaurants
6637659ccde648b0bd5eb5d708c71c35,,southbury,CT,Furniture Stores,Furniture Stores
dc464b107b3e4c0899d0e14c46b2917b,,southington,CT,Automotive Repair and Maintenance,Car Washes
53d2dd9294c548a1a431f98424a128ae,,groton,CT,Traveler Accommodation,Hotels (except Casino Hotels) and Motels
1a070c7320074a4cafd9daae1d2ce63a,,cromwell,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
029049a9569f42fba7663724017f5512,,springfield,MA,Department Stores,Department Stores
4378ddb328be4354a1d5f471f0361086,,springfield,MA,Automobile Dealers,Used Car Dealers
61b668a6ef544f48a35b411e46489a65,,springfield,MA,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
81852681d406393f8f8a70be38163065,,chicopee,MA,Bakeries and Tortilla Manufacturing,Retail Bakeries
a01acb87aa423cfea76cfddc1e95b743,,chicopee,MA,Electronics and Appliance Stores,Electronics Stores
a4102051b64a41849a5370e65adb9ad2,,wilbraham,MA,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
e74d6ece5dd4466bb387c74b482994a4,,easthampton,MA,"Sporting Goods, Hobby, and Musical Instrument Stores",Musical Instrument and Supplies Stores
9642c9beef8f40eeaa058503ca7ba161,,broad brook,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
df6d2695b93a3d1e91e6590d624b5a82,,east hampton,CT,Waste Management and Remediation Services,Septic Tank and Related Services
7e0cb367e57d3b51978b5fa1f21547c6,,niantic,CT,Building Finishing Contractors,Masonry Contractors
3e59b55ec8bd4a95bb64d89d5e6bb486,,westport,CT,Furniture Stores,Furniture Stores
53b082f3dc004d1fa24967d3d2095a21,,bronx,NY,Other Amusement and Recreation Industries,All Other Amusement and Recreation Industries
d221e6c466004ec6a729d2d9e5889c7a,,westport,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
dea11480999a3e9884d359874b10f226,,englewood,NJ,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
abad4936b06b4e9ebede0f91508f4e23,,derby,CT,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores
78b8b78aa29041a2a0f50292957a7994,,bethlehem,CT,"Independent Artists, Writers, and Performers","Independent Artists, Writers, and Performers"
c8f826b8b0654819aa7912ce6201f351,,danbury,CT,Services to Buildings and Dwellings,Landscaping Services
1d68a61f10dd341699f663a427ecce85,,groton,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
89e3d89ba4613d94abc957930280145f,,groton,CT,Legal Services,Offices of Lawyers
b234024a776f46be8a1e00565d0721af,,pawcatuck,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
5f20e4ee928c40639e21f1c9d4e3f3a4,,westport,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
c1b417eba9c646799917823949775685,,norwalk,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
be2b71f376403d2ab6cd0babaa336258,,shelton,CT,Restaurants and Other Eating Places,Full-Service Restaurants
bc23ff763ae44082adfd789fa73a2c89,,new haven,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
2303a1b68baf30609215009d0afdcba7,,canterbury,CT,"Museums, Historical Sites, and Similar Institutions",Historical Sites
1af46d1a07334e7eaee672079e20a71d,,norwalk,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
2d15c541afed4a1b83a41194c921c599,,wilton,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
4d9c7a49d98b3e958b4f36eddcf9a978,,new canaan,CT,Traveler Accommodation,Hotels (except Casino Hotels) and Motels
5c5493fce2b24ceb8b1cf66d8b08bac9,,wilton,CT,Death Care Services,Cemeteries and Crematories
66d4f3ae0c7a46579bdf6874c00bdfe7,,new canaan,CT,Clothing Stores,Family Clothing Stores
779b1c5a1a7d4d5085db446ef24ec5cc,,ridgefield,CT,Restaurants and Other Eating Places,Full-Service Restaurants
7df09fff7ee146c898a568670e3bfcd2,,new canaan,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
7e8686722f944c5ba9ccf64be9c168e8,,new canaan,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
931461bb20934807a3fd4f4a8169b02b,,ridgefield,CT,Other Amusement and Recreation Industries,Golf Courses and Country Clubs
a7bcdc7eb90c300cb0826f4f127e721d,,waveny park,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
b8a7005cb5334fd9b123af274ab65edb,,new canaan,CT,Other Information Services,Libraries and Archives
087ddd711653376d9358fd3a617aac4c,,new britain,CT,Other Amusement and Recreation Industries,All Other Amusement and Recreation Industries
6f6881251fa94d738afeaa83dce77989,,kensington,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
be2dd94d82664d72b69c1810e992d319,,berlin,CT,Automotive Repair and Maintenance,General Automotive Repair
0b4b971c01a64c18b4ce170f52eda282,,norwalk,CT,Residential Building Construction,Residential Remodelers
7407f7ee23b4394bb494168abbc2ab23,,norwalk,CT,Restaurants and Other Eating Places,Full-Service Restaurants
93ae15a57eb141b680819b39e9eb6505,,norwalk,CT,Remediation and Other Waste Management Services,Septic Tank and Related Services
028e11d706f84b7782bf0685456f8c61,,greenwich,CT,Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores
a5f7ac5bdb2c30c9884ce497d65b7e28,,white plains,NY,Depository Credit Intermediation,Commercial Banking
1a9f6452eb393c598af981836a554275,,middletown,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
6e038b1e39b7477e922d84c998ace8a1,,suffield,CT,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",Payroll Services
ca1edcb97b0132e58181c6a7275f0fc8,,bristol,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
6a3bdc81a16f4e8794d67aca8136f943,,new haven,CT,Restaurants and Other Eating Places,Full-Service Restaurants
7cd9fa3866153612af39ab1452b448bf,,north haven,CT,Gasoline Stations,
563f7ca6f31f3003aee26da433cda349,,hebron,CT,Travel Arrangement and Reservation Services,Travel Agencies
848f3458d35643e6a4656467bde3e839,,willimantic,CT,Department Stores,Department Stores
5cdb5ae2b287437db1d2e41a2c8fde0e,,enfield,CT,Other Information Services,Libraries and Archives
4c5fe32542b64a258792c76dab662e64,,fairfield,CT,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores
8eac1adcb9ce3a59af4ef39409fe1538,,wolcott,CT,Other Miscellaneous Store Retailers,
ce8f625d974832589c428ea8249ed790,,andover,CT,"Museums, Historical Sites, and Similar Institutions",Historical Sites
971eb251e1ba3f7d97096ac3c9562b67,,plymouth,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
cfbce8034d2144d4baa1af89d9faa39e,,meriden,CT,Automobile Dealers,New Car Dealers
ff8b5682744f46a18c957f1df2f5cec8,,terryville,CT,Services to Buildings and Dwellings,Hardware Stores
5ac26a47e4154de79df4906af8eae193,,scotland,CT,Building Material and Supplies Dealers,Hardware Stores
12761981f5514e21a52e44375f611269,,ridgefield,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
238d351a9a2a4cc0a0ea320191d8031f,,wilton,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
3ccb95165ab644598ee6443e84a8dd87,,wilton,CT,Other Schools and Instruction,Sports and Recreation Instruction
465135a544a03d83913372efba344cf9,,wilton,CT,Building Material and Supplies Dealers,Home Centers
67c362ffcab23b138d95d38dc00804a8,,wilton,CT,Taxi and Limousine Service,Limousine Service
74b92cc2f9c73d018aee940662318735,,wilton,CT,Printing and Related Support Activities,Landscaping Services
7fe85335a674397c93922e85a1acc412,,wilton,CT,Restaurants and Other Eating Places,Full-Service Restaurants
8b6b58377f3c44ac9e9708fde9c1992e,,norwalk,CT,Clothing Stores,Sporting Goods Stores
8f8cbca22a564a36b461e1d01646c22b,,wilton,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
c9605280b1bb35658455c2543946c139,,wilton,CT,Automotive Equipment Rental and Leasing,Passenger Car Rental
fc2eb50fe0654a8895a81ff336488deb,,wilton,CT,Amusement Parks and Arcades,Amusement and Theme Parks
6fc9752272ec3721a2f7eaf186c363a8,,suffield,CT,Residential Building Construction,Residential Remodelers
f81d608a1b473749afae76a74c5e5824,,preston,CT,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",
d0a242d65bd8389aa0a692f5cae73334,,gales ferry,CT,Waste Management and Remediation Services,Septic Tank and Related Services
df648ee6b93c4374b1ec985e3ba57d26,,groton,CT,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores
59aaf2ed44984292bfba98390133ae03,,somers,CT,"Advertising, Public Relations, and Related Services",Family Clothing Stores
433cef23b574408da6eb0aa7845f0754,,bridgeport,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
90c4192866ba35a991f6ecb925396c9d,,watertown,CT,Administration of Human Resource Programs,
c9d81f07bc4b30148e11ad1c67742fb7,,fairfield,CT,"Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores
2b94bfa14cc14fa89d33bd73bdf61500,,east hartford,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
01e83f5a8283390cac9c9a0a865adecc,,vernon,CT,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores
2200d5f1ca0a3f83a555d819d992889e,,winsted,CT,Restaurants and Other Eating Places,Full-Service Restaurants
3301902f71d4461d8b66c244099c0831,,ellington,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
85fe32da576b477989a6eb8b65926f5f,,vernon rockville,CT,Automobile Dealers,Used Car Dealers
678512f9aef34cd1bbf286077b1a9188,,unionville,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
75b68be1afdc3be4bfd03189afda353f,,unionville,CT,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions
09e334842298325da49d40ae0c427e5d,,new haven,CT,"Foundation, Structure, and Building Exterior Contractors",Glass and Glazing Contractors
627b9bf234443d2aac2b5f6dca4eccbf,,shelton,CT,Other Miscellaneous Manufacturing,
